2021-12-16 10:59:52.308451,23.874297035026164
2021-12-16 11:00:19.127380,19.48296836473944
2021-12-16 11:00:20.141199,18.299869770328286
2021-12-16 11:00:21.146931,17.42265887867818
2021-12-16 11:00:22.152971,19.03124722313777
2021-12-16 11:00:23.156649,23.87575065864492
2021-12-16 11:00:24.163290,22.255297567542044
2021-12-16 11:00:25.166480,19.686970342773517
2021-12-16 11:00:26.169273,20.72681984835176
2021-12-16 11:00:27.181783,27.016526572850204
2021-12-16 11:00:28.192230,24.36857152262468
2021-12-16 11:00:29.201251,24.850347991599982
2021-12-16 11:00:30.205911,18.095908192005012
2021-12-16 11:00:31.221625,22.042645892412636
2021-12-16 11:00:32.223695,25.474865195441556
2021-12-16 11:00:33.233287,24.20055954694997
2021-12-16 11:00:34.240237,29.655113923367537
2021-12-16 11:00:35.247435,25.267280775349192
2021-12-16 11:00:36.254294,22.840776199228504
2021-12-16 11:00:37.260488,24.74946279852327
2021-12-16 11:00:38.268185,21.36216122100465
2021-12-16 11:00:39.279026,24.613662434835643
2021-12-16 11:00:40.282943,21.511146360049413
2021-12-16 11:00:41.288035,23.551330254727983
2021-12-16 11:00:42.299183,23.431092245277558
2021-12-16 11:00:43.300785,20.695073704456966
2021-12-16 11:00:44.309019,16.070269963461904
2021-12-16 11:00:45.316974,19.70638976965421
2021-12-16 11:00:46.328818,27.243254551327354
2021-12-16 11:00:47.330001,26.14249698680345
2021-12-16 11:00:48.347645,24.89709425211163
2021-12-16 11:00:49.353552,20.7190465680648
2021-12-16 11:00:50.365898,25.407201311376088
2021-12-16 11:00:51.374931,24.891447860448213
2021-12-16 11:00:52.380757,23.89500771409625
2021-12-16 11:00:53.382576,18.358996906384153
2021-12-16 11:00:54.388403,22.015042126107097
2021-12-16 11:00:55.390514,21.408446389381908
2021-12-16 11:00:56.397389,25.875743943598152
2021-12-16 11:00:57.402844,21.131719113951906
2021-12-16 11:00:58.409885,19.385525991185563
2021-12-16 11:00:59.411296,16.24499143507924
2021-12-16 11:01:00.420420,19.86647855059376
2021-12-16 11:01:01.423237,20.18575965860316
2021-12-16 11:01:02.430143,24.38141869858996
2021-12-16 11:01:03.438229,22.319821504430593
2021-12-16 11:01:04.446144,16.157448805961508
2021-12-16 11:01:05.454308,22.589248214566165
2021-12-16 11:01:06.466877,24.22608825099194
2021-12-16 11:01:07.474173,21.75977003979824
2021-12-16 11:01:08.479219,24.92092275531801
2021-12-16 11:01:10.942195,21.26634025269908
2021-12-16 11:01:11.951777,22.569732524220694
2021-12-16 11:01:12.962351,21.952006557274693
2021-12-16 11:01:13.969521,21.747638167007146
2021-12-16 11:01:14.969896,23.087471077386446
2021-12-16 11:01:15.983514,22.142624209670313
2021-12-16 11:01:16.991211,22.642195751038606
2021-12-16 11:01:17.998831,21.974152857482174
2021-12-16 11:01:19.008136,21.001954951843267
2021-12-16 11:01:20.016364,22.130825542857107
2021-12-16 11:01:21.018375,22.238035028806365
2021-12-16 11:01:22.024312,21.07043829227269
2021-12-16 11:01:23.028314,21.382472450610795
2021-12-16 11:01:24.043217,21.707338916171423
2021-12-16 11:01:25.047204,21.474896969430088
2021-12-16 11:01:26.059854,21.875618218909644
2021-12-16 11:01:27.066256,21.407164268129566
2021-12-16 11:01:28.073219,22.790739232154706
2021-12-16 11:01:29.077243,22.497294480882243
2021-12-16 11:01:30.081598,21.051732880136512
2021-12-16 11:01:31.089644,21.702037189516407
2021-12-16 11:01:32.105249,23.116197376008795
2021-12-16 11:01:33.113226,21.961200862889733
